imgnum,mid,text,label
148,zhsI0ihdS,曾经震惊一时的猪人！！！据说现在还活着。。。 http://t.cn/zYGzGRK    [威武]发生在世界各地的震惊事件！颠覆你的三观！！欢迎关注！！@只为震惊你,1
4086,zdIy4auKJ,#历史上的今天#【梁思成逝世】梁思成，梁启超之子，1901年生于日本东京。1924年与林徽因赴美学习建筑，4年后结婚。归国后任教东北大学、清华大学，创立中国现代第一个建筑学系，毕生志力教育与古建筑发现保护。他主张保护北京古建筑和城墙，文革后成为复古典型被批判抄家，1972年1月9日在贫病中去世。 ,0
1486,ArcClauIP,【别怪网速太慢，只怪自己不会调网速！】XP/WIN7系统都会默认限制20％的网速，我们可以很轻松地解除这个限制，使你的上网速度达到100%，真正地体验冲浪的感觉~！本教程仅供技术交流，喜欢赶紧转走吧！[酷]学电脑，请关注@黑客是这样练成的,1
1675,z6CZy6D2P,昨日福建省泉州市警察局抓到几个拐卖小孩犯罪团伙，现场获救了一名5岁的小孩。因他还小，说不清楚自己家的详细地址和家里的电话。 只知道他是云南昭通市人！请看到的每一个朋友都能帮忙转一下！,1
3487,yomfEblhl,请爱护孩子淘气的天性:淘气是孩子的天性，家长不应阻止，只要不伤害到自己和他人。淘气的孩子总是喜欢刨根问底，爱挑刺，这实际上是一种逆向思维、发散思维。淘气的孩子胆子大、敢闯、接触面广，这对扩大知识面，发展个性都有好处。未来社会需要思维独特、有个性的人才，应该爱护孩子淘气的天性！,0
2829,z8ouc1K23,#紫砂壶#【 20把经典（紫砂壶）器型 】供春、掇球、石瓢、鱼化龙、仿鼓、提璧、龙头八卦一捆竹、僧帽、风卷葵、报春、四方传炉、大彬如意、秦权、虚扁、莲花、南瓜、洋桶、井栏、升方、集玉。 —— 朋友们，您喜欢哪一种器型？（中国紫砂壶10大经典器型评选）@涩涩的色色 @陶都杂志 @中国紫砂频道,0
1875,zljv0h89O, @人性本自私: 畜生王云刚江苏省检查院培训中心副处级干部车祸撞死人不屑一顾丧尽天良，处理交警冷血！,1
146,yzzn3l34s,【三星赔偿苹果10亿美元：5分硬币装满30辆卡车[多图]】满载5美分硬币的30辆卡车抵达苹果位于加利福尼亚的总部。一开始，苹果安保说卡车停错了地方，几分钟后，蒂姆-库克接到三星总裁的电话，后者说这就是三星给苹果的10亿赔偿金。整整200亿枚5分硬币，运输公司希望这周可以运完。http://t.cn/zW1SWTp,1
3230,z14C5kaK4,#影像志#【北京惊现“秒杀Google的办公室”】 到办公室上班还能攀岩、滑滑梯、带宠物，办公楼有热带雨林、露天烧烤台、吧台，还有跑步机、乒乓球台、羽毛球馆。近日在网上晒出一组某办公室的图片，实在让人羡慕！这是真的吗？这样的上班地点可以有啊。,0
4810,yv8gN12MR,【网曝赵本山女儿报名日本AKB48女子天团】8月1日讯，日本女子天团AKB48的中国姐妹团SNH48正在招募中，昨日有网友爆料称，赵本山女儿赵一涵也已经报名，将正式进军娱乐圈。,0
3629,Afyurtjdt,今晚通过央视《晚间新闻》直播教全国的孩子如何防性侵。直播结束后，和@央视晚间新闻 主持人@赵普 、编导们合影。由于上次直播时耳机出现问题，这次我将耳机几乎全部塞进耳朵里，结束后很费劲才拿出来[抓狂]请大家一定对孩子进行防性侵教育。孩子的安全是头等大事[心],0
1964,yAv6vlySe,【调查地沟油的记者李翔，死了】 身中10余刀，惨死。他为全国不能吃特供的十多亿草泥马的食品安全努力过。他付出了年轻的生命。草泥马们，请动一下鼠标，转发，表达一下谢意。不过分吧？恭请转发！！！,1
3945,zAe5M8TCC,【难得一见！宝宝在羊水里原来是这样[吃惊]】国外一位医生在一次剖腹产手术中，取出了这个羊膜还没破、被完全包裹在羊水里的婴儿。他表示，这是他职业生涯里第一次那么完美地取出一个婴儿，于是赶紧拍下照片，发上facebook。via@英国那些事儿,0
2423,ztaXnaihq,#杭州校园雅安地震专题报道#【搜救犬牺牲，同样是生命，为它默哀吧】昨天下午一只军用搜救犬发现一位大爷，它就钻进里面，结果塌陷了，当战士们将其挖出的时候，发现军犬的内脏已经砸烂，这只狗狗在这几天已经发现了35名幸存者，有32名获救。听到噩耗，狗的主人负责人李指导像失去孩子父亲般失声痛哭。,1
276,AAOhJbIcD,马来西亚3月11日请来著名的占卜大师Master Chin，用塔罗牌算出，飞机没坠落，而是落入他人手。 70岁大师占吉卦：塔罗太阳牌 〝太阳牌有出现，代表未来是乐观的。〞他占卜到MH370航班正在被一股未知的组织所控制，而这个组织正在跟另一股力量斗争。〝该未知组织被激怒，可能做出玉石俱焚举动。〞,1
2835,zbKbK271q,#NBA精彩gif# JR史密斯压哨绝杀，这也是他本赛季第二次上演绝杀！如果你是主教练，你认为现役球员中谁最有资格执行最后一投？,0
3179,yvubNnqhp,天涯的网友果然是神人啊！！！「via 四时之祭化身孙萌萌脑残粉」PS：这设计对白加得神了，表情相当到位有木有！！！,0
3438,A2p3wnzJI,【长沙：阳光下煎锅实验 基围虾和韭菜3小时烤熟】7月30日讯，长沙已持续30多个高温日，气温维持在37°C以上，正处于一年中最热的时刻。简直不敢相信，阳光还真能“做菜”。3小时后，锡纸基围虾、锡纸韭菜、锡纸包花甲、锡纸包青椒、煎鸡蛋这些菜式在阳光下香味四溢，色香俱佳。此刻，你是否口水直流？,0
1655,z0p79mJzM,【驾驶证新规】2013年1月1日施行：1、闯红灯，记6分，罚100元。2、酒驾，5年内不得再考取驾照。3、不系安全带，记3分，罚100元。4、副驾不系安全带，记1分，罚50元。5、行驶途中打手机，记3分，罚100元。6、行驶途中抽烟，记1分，罚100元。7、有意遮挡号牌，记12分，顶额处罚。8、超速驾驶，记6分。  ,1
3086,zjBnDFV23,#博闻事讯#下午茶时间，讲一座博物馆，在比利时，有一家以炸薯条为主题的博物馆，在博物馆内，参观者可以获取有关炸薯条的研究成果和最新信息，并了解炸薯条的历史和烹制技巧~,0
341,zlpCUwqj9,【1亿美元收入的地下暗流：起底搜狗秘密联盟产业链】搜狗导航把低价买进的流量再高价卖出，地下联盟再把搜狗的误导性广告塞进来，形成大量的无效点击，消耗的是大量广告主的广告投放费用@搜狗浏览器 @王小川 http://t.cn/zYYJ1EJ,1
3488,yn8SeChbQ,2012年欧洲杯完全赛程！[足球]（欧洲杯来了，我支持湖人队，因为里面有姚明，他跨栏那么厉害，基本不用抢七就能一杆清台的，他的反手击球也很强，而且过弯很流畅，入水都没有水花的！）,0
3398,A1gn41tvF,如果可以接受自己也不那么完美，就不用忙着去粉饰了；如果可以承认自己并不那么伟大，就不用急着去证明；如果可以去放弃自己的种种成见，就不用吵着去反驳了；如果可以不在乎别人怎么看自己，就不用哭着去申诉了；如果可以慢半拍，静半刻，低半头，就可以一直微笑了。《喃喃》安,0
4301,A5FDFrBmx,"【论工作时喝酒的危害性。。。[衰]】13日，在西安做生意的一男子被仨绑匪劫持。一路上他与绑匪""谈心""喝酒，聊家庭，聊父母。""其中一个觉得亏欠父母太多，哭了起来，把架在我脖子上的刀也放下了。""一绑匪说，被抓不会报复他，愿和他交朋友。赎金也从120万降到10万。最后男子被解救，绑匪被抓。(人民网)",0
3227,yeSxsfwLy,【美食潮讯】澄海东里老戏院，木棉下，老式拖冰！吃过都说不错，夏天要来啦，组团一起去吃吧！！[花心] （via@张益达--凯特连锁） >>>关注@全球潮汕,0
4015,z48Tp9Xu1,分手后，不要回想甜蜜往事，因为会让自己更痛苦；不要怀疑TA的决定，因为TA已经决定了；不要尝试挽回，因为不值得；不要担心错过TA将是你人生最恐怖的事，TA都不怕错过你，你怕什么；不要害怕你即将陷入无爱的一生，因为那不可能。分手后，请潇洒地往前走，因为值得那个人，就在不远的地方。,0
3516,zhV6Sg26U,【《李雷和韩梅梅》已备案公示 将拍成电视剧】说起李雷和韩梅梅这两个英语教材中的人物，一位80后表示：“他们永远活在我们心中。”此前有关于二人的歌曲和话剧都颇受网友欢迎，而新版的英语教材中，李雷和韩梅梅没能够在一起也引发80后集体惋惜……剧版会满足大家的猜想吗？[思考] 新娱,0
3249,k496v0,【友情转发招聘】别整天胡思乱想，能踏实干活，有网页设计经验。知人有信，作品集里，少掺点假。月薪5-6K，如工作优秀，可给些额外甜头~舍得网招设计助理，53844567@qq.com，你总监的照片如下。（美女总监找人，各位帮转一下哈～～～）,0
3320,AxNKk0uJW,男人对女人的伤害，不一定是他爱上了别人，而是在她有所期待的时候让她失望，在她脆弱的时候没有给她应有的安慰....,0
2215,ztwlvf6th,（转）图为一女大学生求职无门而对社会绝望了，赤裸身体爬上高压线自杀身亡。http://t.cn/bleIH,1
3849,yfxwMd9sm,"Sometimes, I just wanna go back in time and punch myself for all the stupid things I've done... 有时候啊，我真想回到过去，狠狠扇自己一巴掌，丫的我以前净是干些蠢事......[哼] ",0
2521,yfZQeboDE,【吃砂锅粥小心了，商家添加“红虾粉”重则致癌】今日一线：一般虾蟹粥颜色有点红的，应该就是黑心店家在死虾蟹粥里添加了红虾粉扮新鲜货，用的香兰素和乙基麦芽酚，而专家说这是违规的，香兰素和乙基麦芽酚如果食用过量，肝肾会受损害，严重的会致癌，如果吃到死虾蟹……视频：http://t.cn/zOl7SGJ,1
3552,z66BLhI48,【孙政才履新重庆称不动摇不懈怠不折腾】在今日召开的重庆领导干部大会上，市委书记孙政才称要不动摇不懈怠不折腾，努力把重庆的事情办得更好。孙政才表示，他一定常修为政之德、常怀亲民之心、常立奋进之志、常存敬畏之念，做到政治坚定、作风务实、严谨自律。【查看详细消息：http://t.cn/zjLYpeQ】,0
1535,yreb0fTsb,【政协委员提议恢复大清王朝】康熙十世孙、广州政协委员金复新表示，他准备走遍中国收集100万人签名，向全国人大请愿，恢复君主制。恢复清皇室，并打算给20多个保留君主制的国家写信寻求支持。为彰显龙裔身份，其日常用品、服装非黄色不选，并日夜盼望能住进故宫。@正和岛标准@正和岛刘东华,1
3287,yBhipyFxJ,一不要攀、不要比、不要自己气自己；二活多干、话少说、群众心里有秤砣；三少吃盐、多吃醋、少打麻将多散步；四按时睡、按时起、跑步游泳健身体；五夫妻爱、子女孝、家和比啥都重要；六官再大、钱再多、阎王照样土里拖；七行点善、积点德、心里常念弥勒佛；八吃点亏、吃点苦、傻点笨点也是福。,0
3835,A1gnYd9VU,#卫士说晚安#百年后，我们都已不在。那个时候就会明白，今生所有的遇到都是命运给我们最好的礼物。感恩生命的存在，豁达明了的生活给了我们期待。待到花开的瞬间，岁月仍记得，你来过，得到过，拥有过，珍惜过。——晚安，各位！~[心] ,0
2540,AhZcEDHnv,哈佛墙上的话：我荒废的今日，正是昨天殒身之人祈求的明天；请享受无法回避的痛苦；觉得自己为时已晚的时候，恰恰是最早的时候；谁也不可能轻易成功，它来自彻底的自我管理和毅力；现在流的口水，将成为明天的眼泪；今天不走，明天要跑；即使此刻，对手也在不停地翻动书页。（转）,1
482,zfvnprC14,【中午新浪员工因下载爱情动作片 导致微博挂掉】大公司下载速度就是牛逼！！！,1
3608,yqVf3x8As,『2012夏季日剧』中井贵一 、唐沢寿明、反町隆史、长泽雅美、戸田恵梨香、三浦春马、広末凉子等华丽卡司的《东野圭吾的悬疑推理》；小栗旬+石原里美《有钱男&贫穷女》；新版《麻辣教师GTO》；江口洋介+武井咲；井上真央；仲间由纪恵+志田未来；多部未华子+小池彻平；豊川悦司+芦田愛菜...你要看哪部?,0
968,z4x1lChMS,济南城，11岁的小杰和9岁的妹妹蓉蓉，每天凌晨三点半就会被爸爸强行弄醒，放在三轮车上，跟着爸爸妈妈去扫街。因为是黑户，没有户口，学校拒收这两个孩子。尽管他们渴望上学读书，但这只是遥远的梦，9岁的蓉蓉至今还不识字。为什么上学一定要户口？只要是中国孩子，就应无条件让他们在中国土地上上学。 ​,1
